Time,Flags O2_Air,Value O2_Air,Unit O2_Air,Temp O2_Air,T.Unit O2_Air,Flags O2_2,Value O2_2,Unit O2_2,Temp O2_2,T.Unit O2_2,Flags O2_3,Value O2_3,Unit O2_3,Temp O2_3,T.Unit O2_3,Flags O2_4,Value O2_4,Unit O2_4,Temp O2_4,T.Unit O2_4,Flags pH_1,Value pH_1,Unit pH_1,Temp pH_1,T.Unit pH_1,Flags pH_2,Value pH_2,Unit pH_2,Temp pH_2,T.Unit pH_2,Flags pH_3,Value pH_3,Unit pH_3,Temp pH_3,T.Unit pH_3,Flags pH_4,Value pH_4,Unit pH_4,Temp pH_4,T.Unit pH_4,D130
"13/03/2015 2:33:26","0","53,6","mV","25,0","°C","0","-1072,6","mV","25,0","°C","16","0,3","mV","22,9","°C","0","-1236,7","mV","25,0","°C","16","-52,3","mV","25,4","°C","0","-51,3","mV","25,0","°C","0","-50,7","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"13/03/2015 2:33:46","0","53,6","mV","25,0","°C","0","-1062,3","mV","25,0","°C","16","0,2","mV","22,9","°C","0","-1227,1","mV","25,0","°C","16","-51,8","mV","25,3","°C","0","-50,9","mV","25,0","°C","0","-50,5","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"13/03/2015 2:34:06","0","53,6","mV","25,0","°C","0","-1069,4","mV","25,0","°C","16","0,2","mV","22,9","°C","0","-1232,3","mV","25,0","°C","16","-51,8","mV","25,3","°C","0","-50,8","mV","25,0","°C","0","-50,3","mV","25,0","°C","0","-49,3","mV","25,0","°C",""
"13/03/2015 2:34:26","0","53,6","mV","25,0","°C","0","-1072,5","mV","25,0","°C","16","0,2","mV","22,9","°C","0","-1238,3","mV","25,0","°C","16","-52,2","mV","25,3","°C","0","-51,2","mV","25,0","°C","0","-50,7","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"13/03/2015 2:34:46","0","53,6","mV","25,0","°C","0","-1066,2","mV","25,0","°C","16","0,2","mV","22,9","°C","0","-1232,4","mV","25,0","°C","16","-52,2","mV","25,3","°C","0","-51,2","mV","25,0","°C","0","-50,3","mV","25,0","°C","0","-49,3","mV","25,0","°C",""
"13/03/2015 2:35:06","0","53,6","mV","25,0","°C","0","-1065,3","mV","25,0","°C","16","0,3","mV","23,0","°C","0","-1238,4","mV","25,0","°C","16","-52,1","mV","25,3","°C","0","-51,1","mV","25,0","°C","0","-50,6","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"13/03/2015 2:35:26","0","53,6","mV","25,0","°C","0","-1061,5","mV","25,0","°C","16","0,2","mV","23,0","°C","0","-1226,5","mV","25,0","°C","16","-51,8","mV","25,3","°C","0","-50,9","mV","25,0","°C","0","-50,5","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"13/03/2015 2:35:46","0","53,6","mV","25,0","°C","0","-1070,3","mV","25,0","°C","16","0,3","mV","23,0","°C","0","-1234,1","mV","25,0","°C","16","-51,8","mV","25,3","°C","0","-50,8","mV","25,0","°C","0","-50,4","mV","25,0","°C","0","-49,3","mV","25,0","°C",""
"13/03/2015 2:36:06","0","53,6","mV","25,0","°C","0","-1074,6","mV","25,0","°C","16","0,3","mV","23,0","°C","0","-1241,5","mV","25,0","°C","16","-52,1","mV","25,3","°C","0","-51,1","mV","25,0","°C","0","-50,6","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"13/03/2015 2:36:26","0","53,6","mV","25,0","°C","0","-1067,1","mV","25,0","°C","16","0,3","mV","22,9","°C","0","-1238,0","mV","25,0","°C","16","-52,2","mV","25,3","°C","0","-50,8","mV","25,0","°C","0","-50,4","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"13/03/2015 2:36:46","0","53,6","mV","25,0","°C","0","-1072,7","mV","25,0","°C","16","0,2","mV","23,0","°C","0","-1245,2","mV","25,0","°C","16","-52,3","mV","25,3","°C","0","-51,3","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"13/03/2015 2:37:06","0","53,6","mV","25,0","°C","0","-1064,9","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-1236,7","mV","25,0","°C","16","-51,8","mV","25,3","°C","0","-50,8","mV","25,0","°C","0","-50,4","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"13/03/2015 2:37:26","0","53,6","mV","25,0","°C","0","-1072,0","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-1248,1","mV","25,0","°C","16","-52,3","mV","25,3","°C","0","-51,3","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"13/03/2015 2:37:46","0","53,6","mV","25,0","°C","0","-1070,9","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1245,8","mV","25,0","°C","16","-51,9","mV","25,3","°C","0","-50,9","mV","25,0","°C","0","-50,5","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"13/03/2015 2:38:06","0","53,6","mV","25,0","°C","0","-1070,2","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1249,2","mV","25,0","°C","16","-52,3","mV","25,3","°C","0","-51,4","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"13/03/2015 2:38:26","0","53,6","mV","25,0","°C","0","-1063,0","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1241,5","mV","25,0","°C","16","-52,1","mV","25,3","°C","0","-51,2","mV","25,0","°C","0","-50,5","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"13/03/2015 2:38:46","0","53,6","mV","25,0","°C","0","-1067,7","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1252,5","mV","25,0","°C","16","-52,3","mV","25,3","°C","0","-51,4","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"13/03/2015 2:39:06","0","53,6","mV","25,0","°C","0","-1062,7","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1242,5","mV","25,0","°C","16","-52,1","mV","25,3","°C","0","-51,3","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"13/03/2015 2:39:26","0","53,6","mV","25,0","°C","0","-1062,4","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-1239,7","mV","25,0","°C","16","-51,8","mV","25,3","°C","0","-50,9","mV","25,0","°C","0","-50,5","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"13/03/2015 2:39:46","0","53,6","mV","25,0","°C","0","-1063,6","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-1240,2","mV","25,0","°C","16","-51,8","mV","25,3","°C","0","-50,9","mV","25,0","°C","0","-50,5","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"13/03/2015 2:40:06","0","53,6","mV","25,0","°C","0","-1068,7","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1244,9","mV","25,0","°C","16","-51,9","mV","25,3","°C","0","-51,0","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"13/03/2015 2:40:26","0","53,6","mV","25,0","°C","0","-1072,8","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-1241,7","mV","25,0","°C","16","-52,2","mV","25,3","°C","0","-51,3","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"13/03/2015 2:40:46","0","53,6","mV","25,0","°C","0","-1061,8","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-1239,5","mV","25,0","°C","16","-52,1","mV","25,3","°C","0","-51,2","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"13/03/2015 2:41:06","0","53,6","mV","25,0","°C","0","-1061,5","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-1239,6","mV","25,0","°C","16","-52,1","mV","25,3","°C","0","-51,2","mV","25,0","°C","0","-50,7","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"13/03/2015 2:41:26","0","53,6","mV","25,0","°C","0","-1061,1","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1237,9","mV","25,0","°C","16","-51,9","mV","25,3","°C","0","-51,1","mV","25,0","°C","0","-50,6","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"13/03/2015 2:41:46","0","53,6","mV","25,0","°C","0","-1065,6","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1240,5","mV","25,0","°C","16","-51,8","mV","25,3","°C","0","-51,4","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"13/03/2015 2:42:06","0","53,6","mV","25,0","°C","0","-1069,8","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1248,6","mV","25,0","°C","16","-52,4","mV","25,3","°C","0","-51,4","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"13/03/2015 2:42:26","0","53,6","mV","25,0","°C","0","-1071,4","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1249,4","mV","25,0","°C","16","-52,4","mV","25,3","°C","0","-51,5","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"13/03/2015 2:42:46","0","53,6","mV","25,0","°C","0","-1072,4","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1249,9","mV","25,0","°C","16","-52,4","mV","25,3","°C","0","-51,4","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"13/03/2015 2:43:06","0","53,6","mV","25,0","°C","0","-1072,2","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1249,6","mV","25,0","°C","16","-52,4","mV","25,3","°C","0","-51,4","mV","25,0","°C","0","-50,4","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"13/03/2015 2:43:26","0","53,6","mV","25,0","°C","0","-1072,4","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1248,6","mV","25,0","°C","16","-52,1","mV","25,3","°C","0","-51,3","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"13/03/2015 2:43:46","0","53,6","mV","25,0","°C","0","-1072,4","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1249,6","mV","25,0","°C","16","-52,3","mV","25,3","°C","0","-51,4","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"13/03/2015 2:44:06","0","53,6","mV","25,0","°C","0","-1073,2","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1248,0","mV","25,0","°C","16","-52,1","mV","25,3","°C","0","-51,1","mV","25,0","°C","0","-50,6","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"13/03/2015 2:44:26","0","53,6","mV","25,0","°C","0","-1069,0","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1243,0","mV","25,0","°C","16","-51,8","mV","25,3","°C","0","-50,9","mV","25,0","°C","0","-50,4","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"13/03/2015 2:44:46","0","53,6","mV","25,0","°C","0","-1065,1","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1251,1","mV","25,0","°C","16","-52,3","mV","25,3","°C","0","-51,4","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"13/03/2015 2:45:06","0","53,6","mV","25,0","°C","0","-1063,2","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1249,4","mV","25,0","°C","16","-52,0","mV","25,3","°C","0","-51,1","mV","25,0","°C","0","-50,6","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"13/03/2015 2:45:26","0","53,6","mV","25,0","°C","0","-1075,3","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1250,1","mV","25,0","°C","16","-52,1","mV","25,3","°C","0","-51,2","mV","25,0","°C","0","-50,6","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"13/03/2015 2:45:46","0","53,6","mV","25,0","°C","0","-1072,8","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1246,6","mV","25,0","°C","16","-51,9","mV","25,3","°C","0","-51,0","mV","25,0","°C","0","-50,4","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"13/03/2015 2:46:06","0","53,6","mV","25,0","°C","0","-1066,9","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1240,4","mV","25,0","°C","16","-51,8","mV","25,3","°C","0","-50,9","mV","25,0","°C","0","-50,4","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"13/03/2015 2:46:26","0","53,6","mV","25,0","°C","0","-1063,7","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1240,5","mV","25,0","°C","16","-52,1","mV","25,3","°C","0","-51,2","mV","25,0","°C","0","-50,7","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"13/03/2015 2:46:46","0","53,6","mV","25,0","°C","0","-1065,6","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-1240,3","mV","25,0","°C","16","-51,8","mV","25,3","°C","0","-50,9","mV","25,0","°C","0","-50,4","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"13/03/2015 2:47:06","0","53,6","mV","25,0","°C","0","-1063,3","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1243,6","mV","25,0","°C","16","-51,8","mV","25,4","°C","0","-50,9","mV","25,0","°C","0","-50,4","mV","25,0","°C","0","-49,3","mV","25,0","°C",""
"13/03/2015 2:47:26","0","53,6","mV","25,0","°C","0","-1074,6","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1249,8","mV","25,0","°C","16","-52,1","mV","25,4","°C","0","-51,2","mV","25,0","°C","0","-50,6","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"13/03/2015 2:47:46","0","53,6","mV","25,0","°C","0","-1073,6","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1246,9","mV","25,0","°C","16","-52,0","mV","25,4","°C","0","-51,0","mV","25,0","°C","0","-50,5","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"13/03/2015 2:48:06","0","53,6","mV","25,0","°C","0","-1073,3","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1246,7","mV","25,0","°C","16","-51,9","mV","25,4","°C","0","-51,0","mV","25,0","°C","0","-50,5","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"13/03/2015 2:48:26","0","53,6","mV","25,0","°C","0","-1074,7","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1249,0","mV","25,0","°C","16","-52,1","mV","25,4","°C","0","-51,2","mV","25,0","°C","0","-50,7","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"13/03/2015 2:48:46","0","53,6","mV","25,0","°C","0","-1068,9","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-1237,7","mV","25,0","°C","16","-51,8","mV","25,4","°C","0","-50,9","mV","25,0","°C","0","-50,4","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"13/03/2015 2:49:06","0","53,6","mV","25,0","°C","0","-1071,4","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-1243,8","mV","25,0","°C","16","-51,8","mV","25,4","°C","0","-50,9","mV","25,0","°C","0","-50,4","mV","25,0","°C","0","-49,3","mV","25,0","°C",""
"13/03/2015 2:49:26","0","53,6","mV","25,0","°C","0","-1072,3","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1244,9","mV","25,0","°C","16","-51,9","mV","25,5","°C","0","-50,9","mV","25,0","°C","0","-50,4","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"13/03/2015 2:49:46","0","53,6","mV","25,0","°C","0","-1073,6","mV","25,0","°C","16","0,3","mV","22,8","°C","0","-1246,6","mV","25,0","°C","16","-52,0","mV","25,5","°C","0","-51,0","mV","25,0","°C","0","-50,5","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"13/03/2015 2:50:06","0","53,6","mV","25,0","°C","0","-1075,3","mV","25,0","°C","16","0,3","mV","22,8","°C","0","-1248,8","mV","25,0","°C","16","-52,1","mV","25,5","°C","0","-51,1","mV","25,0","°C","0","-50,7","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"13/03/2015 2:50:26","0","53,6","mV","25,0","°C","0","-1075,6","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-1240,6","mV","25,0","°C","16","-52,1","mV","25,5","°C","0","-51,2","mV","25,0","°C","0","-50,7","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"13/03/2015 2:50:46","0","53,6","mV","25,0","°C","0","-1064,3","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-1237,2","mV","25,0","°C","16","-51,8","mV","25,5","°C","0","-50,9","mV","25,0","°C","0","-50,4","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"13/03/2015 2:51:06","0","53,6","mV","25,0","°C","0","-1071,2","mV","25,0","°C","16","0,3","mV","22,8","°C","0","-1242,7","mV","25,0","°C","16","-51,8","mV","25,5","°C","0","-50,9","mV","25,0","°C","0","-50,4","mV","25,0","°C","0","-49,3","mV","25,0","°C",""
"13/03/2015 2:51:26","0","53,6","mV","25,0","°C","0","-1075,5","mV","25,0","°C","16","0,3","mV","22,8","°C","0","-1250,4","mV","25,0","°C","16","-52,2","mV","25,5","°C","0","-51,2","mV","25,0","°C","0","-50,6","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"13/03/2015 2:51:46","0","53,6","mV","25,0","°C","0","-1067,4","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-1241,3","mV","25,0","°C","16","-52,1","mV","25,5","°C","0","-50,8","mV","25,0","°C","0","-50,3","mV","25,0","°C","0","-49,3","mV","25,0","°C",""
"13/03/2015 2:52:06","0","53,6","mV","25,0","°C","0","-1064,5","mV","25,0","°C","16","0,3","mV","22,8","°C","0","-1246,9","mV","25,0","°C","16","-52,0","mV","25,5","°C","0","-51,0","mV","25,0","°C","0","-50,5","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"13/03/2015 2:52:26","0","53,6","mV","25,0","°C","0","-1073,1","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-1246,6","mV","25,0","°C","16","-52,3","mV","25,5","°C","0","-51,3","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"13/03/2015 2:52:46","0","53,6","mV","25,0","°C","0","-1064,6","mV","25,0","°C","16","0,3","mV","22,8","°C","0","-1237,1","mV","25,0","°C","16","-51,9","mV","25,5","°C","0","-51,0","mV","25,0","°C","0","-50,5","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"13/03/2015 2:53:06","0","53,6","mV","25,0","°C","0","-1066,2","mV","25,0","°C","16","0,2","mV","22,9","°C","0","-1236,6","mV","25,0","°C","16","-51,7","mV","25,5","°C","0","-50,8","mV","25,0","°C","0","-50,4","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"13/03/2015 2:53:26","0","53,6","mV","25,0","°C","0","-1068,6","mV","25,0","°C","16","0,3","mV","22,9","°C","0","-1238,3","mV","25,0","°C","16","-51,7","mV","25,5","°C","0","-50,8","mV","25,0","°C","0","-50,7","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"13/03/2015 2:53:46","0","53,6","mV","25,0","°C","0","-1069,9","mV","25,0","°C","16","0,3","mV","22,9","°C","0","-1247,8","mV","25,0","°C","16","-52,2","mV","25,5","°C","0","-51,3","mV","25,0","°C","0","-50,7","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"13/03/2015 2:54:06","0","53,6","mV","25,0","°C","0","-1072,7","mV","25,0","°C","16","0,2","mV","22,9","°C","0","-1245,4","mV","25,0","°C","16","-52,3","mV","25,5","°C","0","-51,3","mV","25,0","°C","0","-50,7","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"13/03/2015 2:54:26","0","53,6","mV","25,0","°C","0","-1076,0","mV","25,0","°C","16","0,3","mV","23,0","°C","0","-1247,8","mV","25,0","°C","16","-52,2","mV","25,5","°C","0","-51,3","mV","25,0","°C","0","-50,7","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"13/03/2015 2:54:46","0","53,6","mV","25,0","°C","0","-1076,7","mV","25,0","°C","16","0,2","mV","23,0","°C","0","-1246,9","mV","25,0","°C","16","-52,1","mV","25,5","°C","0","-51,2","mV","25,0","°C","0","-50,6","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"13/03/2015 2:55:06","0","53,6","mV","25,0","°C","0","-1076,0","mV","25,0","°C","16","0,3","mV","23,0","°C","0","-1244,3","mV","25,0","°C","16","-51,9","mV","25,5","°C","0","-51,2","mV","25,0","°C","0","-50,7","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"13/03/2015 2:55:26","0","53,6","mV","25,0","°C","0","-1070,3","mV","25,0","°C","16","0,2","mV","23,0","°C","0","-1244,5","mV","25,0","°C","16","-52,3","mV","25,5","°C","0","-51,3","mV","25,0","°C","0","-50,7","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"13/03/2015 2:55:46","0","53,6","mV","25,0","°C","0","-1074,9","mV","25,0","°C","16","0,3","mV","23,0","°C","0","-1245,8","mV","25,0","°C","16","-52,2","mV","25,5","°C","0","-51,2","mV","25,0","°C","0","-50,7","mV","25,0","°C","0","-49,6","mV","25,0","°C",""
"13/03/2015 2:56:06","0","53,6","mV","25,0","°C","0","-1076,3","mV","25,0","°C","16","0,3","mV","23,0","°C","0","-1245,0","mV","25,0","°C","16","-52,0","mV","25,4","°C","0","-51,0","mV","25,0","°C","0","-50,5","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"13/03/2015 2:56:26","0","53,6","mV","25,0","°C","0","-1072,1","mV","25,0","°C","16","0,3","mV","23,1","°C","0","-1239,8","mV","25,0","°C","16","-51,8","mV","25,5","°C","0","-50,8","mV","25,0","°C","0","-50,3","mV","25,0","°C","0","-49,2","mV","25,0","°C",""
"13/03/2015 2:56:46","0","53,6","mV","25,0","°C","0","-1069,1","mV","25,0","°C","16","0,2","mV","23,1","°C","0","-1238,0","mV","25,0","°C","16","-51,7","mV","25,4","°C","0","-51,3","mV","25,0","°C","0","-50,7","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"13/03/2015 2:57:06","0","53,6","mV","25,0","°C","0","-1070,5","mV","25,0","°C","16","0,2","mV","23,1","°C","0","-1247,1","mV","25,0","°C","16","-52,2","mV","25,4","°C","0","-51,3","mV","25,0","°C","0","-50,7","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"13/03/2015 2:57:26","0","53,6","mV","25,0","°C","0","-1064,9","mV","25,0","°C","16","0,2","mV","23,0","°C","0","-1239,0","mV","25,0","°C","16","-51,9","mV","25,4","°C","0","-51,0","mV","25,0","°C","0","-50,5","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"13/03/2015 2:57:46","0","53,6","mV","25,0","°C","0","-1074,4","mV","25,0","°C","16","0,3","mV","23,0","°C","0","-1249,1","mV","25,0","°C","16","-51,9","mV","25,4","°C","0","-50,9","mV","25,0","°C","0","-50,4","mV","25,0","°C","0","-49,3","mV","25,0","°C",""
"13/03/2015 2:58:06","0","53,6","mV","25,0","°C","0","-1070,8","mV","25,0","°C","16","0,2","mV","22,9","°C","0","-1250,4","mV","25,0","°C","16","-52,2","mV","25,4","°C","0","-51,3","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"13/03/2015 2:58:26","0","53,6","mV","25,0","°C","0","-1065,2","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-1244,9","mV","25,0","°C","16","-51,8","mV","25,4","°C","0","-51,0","mV","25,0","°C","0","-50,5","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"13/03/2015 2:58:46","0","53,6","mV","25,0","°C","0","-1075,9","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-1254,3","mV","25,0","°C","16","-52,3","mV","25,4","°C","0","-51,4","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"13/03/2015 2:59:06","0","53,6","mV","25,0","°C","0","-1067,9","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-1249,0","mV","25,0","°C","16","-51,8","mV","25,4","°C","0","-50,9","mV","25,0","°C","0","-50,4","mV","25,0","°C","0","-49,3","mV","25,0","°C",""
"13/03/2015 2:59:26","0","53,6","mV","25,0","°C","0","-1077,1","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1260,2","mV","25,0","°C","16","-52,2","mV","25,4","°C","0","-51,2","mV","25,0","°C","0","-50,7","mV","25,0","°C","0","-49,5","mV","25,0","°C",""
"13/03/2015 2:59:46","0","53,6","mV","25,0","°C","0","-1076,7","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-1251,8","mV","25,0","°C","16","-52,2","mV","25,4","°C","0","-51,3","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"13/03/2015 3:00:06","0","53,6","mV","25,0","°C","0","-1076,4","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1258,7","mV","25,0","°C","16","-52,3","mV","25,4","°C","0","-51,4","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"13/03/2015 3:00:26","0","53,6","mV","25,0","°C","0","-1067,4","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-1249,8","mV","25,0","°C","16","-51,8","mV","25,4","°C","0","-50,9","mV","25,0","°C","0","-50,5","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"13/03/2015 3:00:46","0","53,6","mV","25,0","°C","0","-1065,4","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-1248,7","mV","25,0","°C","16","-52,0","mV","25,4","°C","0","-51,1","mV","25,0","°C","0","-50,6","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
"13/03/2015 3:01:06","0","53,6","mV","25,0","°C","0","-1073,9","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-1257,9","mV","25,0","°C","16","-52,4","mV","25,4","°C","0","-51,5","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"13/03/2015 3:01:26","0","53,6","mV","25,0","°C","0","-1075,1","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1256,4","mV","25,0","°C","16","-52,0","mV","25,4","°C","0","-51,1","mV","25,0","°C","0","-50,6","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"13/03/2015 3:01:46","0","53,6","mV","25,0","°C","0","-1070,7","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1251,9","mV","25,0","°C","16","-51,9","mV","25,4","°C","0","-51,0","mV","25,0","°C","0","-50,5","mV","25,0","°C","0","-49,4","mV","25,0","°C",""
"13/03/2015 3:02:06","0","53,6","mV","25,0","°C","0","-1074,5","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-1255,7","mV","25,0","°C","16","-52,3","mV","25,4","°C","0","-51,4","mV","25,0","°C","0","-50,8","mV","25,0","°C","0","-49,8","mV","25,0","°C",""
"13/03/2015 3:02:26","0","53,6","mV","25,0","°C","0","-1073,0","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1255,3","mV","25,0","°C","16","-52,3","mV","25,4","°C","0","-51,4","mV","25,0","°C","0","-50,9","mV","25,0","°C","0","-49,9","mV","25,0","°C",""
"13/03/2015 3:02:46","0","53,6","mV","25,0","°C","0","-1067,2","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-1249,0","mV","25,0","°C","16","-52,0","mV","25,3","°C","0","-51,2","mV","25,0","°C","0","-50,6","mV","25,0","°C","0","-49,7","mV","25,0","°C",""
